day,price,symbol,blockchain
2023-05-21 00:00:00.000 UTC,1.00069814236111,DAI,polygon
2023-05-20 00:00:00.000 UTC,1.0008385520833352,USDC,polygon
2023-05-20 00:00:00.000 UTC,1.0011725069444424,USDT,polygon
2023-05-20 00:00:00.000 UTC,0.9351060486111116,stMATIC,polygon
2023-05-20 00:00:00.000 UTC,26946.435312499907,WBTC,polygon
2023-05-20 00:00:00.000 UTC,1.0008927152777773,DAI,polygon
2023-05-20 00:00:00.000 UTC,0.8715577777777764,WMATIC,polygon
2023-05-20 00:00:00.000 UTC,5.254652777777701,GNS,polygon
2023-05-20 00:00:00.000 UTC,6.504513888888967,LINK,polygon
2023-05-20 00:00:00.000 UTC,100.05315972222247,dQUICK,polygon
2023-05-20 00:00:00.000 UTC,1816.8353124999985,WETH,polygon
2023-05-19 00:00:00.000 UTC,97.63305555555552,dQUICK,polygon
2023-05-19 00:00:00.000 UTC,1.000967586805554,USDT,polygon
2023-05-19 00:00:00.000 UTC,5.450937500000025,GNS,polygon
2023-05-19 00:00:00.000 UTC,1.0008294861111084,USDC,polygon
2023-05-19 00:00:00.000 UTC,0.8717460208333321,WMATIC,polygon
2023-05-19 00:00:00.000 UTC,1811.2830208333319,WETH,polygon
2023-05-19 00:00:00.000 UTC,1.0007605520833343,DAI,polygon
2023-05-19 00:00:00.000 UTC,0.9345852743055538,stMATIC,polygon
2023-05-19 00:00:00.000 UTC,26907.78791666669,WBTC,polygon
2023-05-19 00:00:00.000 UTC,6.5116319444445265,LINK,polygon
2023-05-18 00:00:00.000 UTC,0.8735958506944447,WMATIC,polygon
2023-05-18 00:00:00.000 UTC,6.660104166666698,LINK,polygon
2023-05-18 00:00:00.000 UTC,96.18729166666665,dQUICK,polygon
2023-05-18 00:00:00.000 UTC,1816.9093749999993,WETH,polygon
2023-05-18 00:00:00.000 UTC,1.0006706180555567,DAI,polygon
2023-05-18 00:00:00.000 UTC,27181.23138888889,WBTC,polygon
2023-05-18 00:00:00.000 UTC,5.5891666666666655,GNS,polygon
2023-05-18 00:00:00.000 UTC,1.000876715277777,USDT,polygon
2023-05-18 00:00:00.000 UTC,1.0007394027777785,USDC,polygon
2023-05-18 00:00:00.000 UTC,0.9365913263888886,stMATIC,polygon
2023-05-17 00:00:00.000 UTC,6.66791666666665,LINK,polygon
2023-05-17 00:00:00.000 UTC,0.925620263888888,stMATIC,polygon
2023-05-17 00:00:00.000 UTC,0.8635811736111113,WMATIC,polygon
2023-05-17 00:00:00.000 UTC,1.0007446250000003,USDC,polygon
2023-05-17 00:00:00.000 UTC,94.94642361111126,dQUICK,polygon
2023-05-17 00:00:00.000 UTC,1815.7460763888882,WETH,polygon
2023-05-17 00:00:00.000 UTC,1.0008753958333336,USDT,polygon
2023-05-17 00:00:00.000 UTC,5.313680555555531,GNS,polygon
2023-05-17 00:00:00.000 UTC,27049.018541666665,WBTC,polygon
2023-05-17 00:00:00.000 UTC,1.000960427083334,DAI,polygon
2023-05-16 00:00:00.000 UTC,1819.5048958333325,WETH,polygon
